query,run_a,run_b,program_a,program_b,gene_jaccard,name_similarity,combined_similarity,overlap_count,genes_a_count,genes_b_count,is_match
11_OPC_like_1,20251126_133059,20251126_144843,Cell cycle progression and proliferation,Growth Factor Receptor Signaling and Proliferation,0.1111111111111111,0.2222222222222222,0.14444444444444443,1,2,8,False
11_OPC_like_1,20251126_133059,20251126_144843,Cell cycle progression and proliferation,Mesenchymal Transition and Invasion Program,0.0,0.1111111111111111,0.03333333333333333,0,2,8,False
11_OPC_like_1,20251126_133059,20251126_144843,Cell cycle progression and proliferation,Mitochondrial Dynamics and Cellular Metabolism,0.0,0.1111111111111111,0.03333333333333333,0,2,5,False
11_OPC_like_1,20251126_133059,20251126_144843,Cell cycle progression and proliferation,Proteolytic Processing and Proteasomal Activity,0.0,0.1111111111111111,0.03333333333333333,0,2,3,False
11_OPC_like_1,20251126_133059,20251126_144843,Cell cycle progression and proliferation,Signal Transduction Modulation and cAMP/Calcium Signaling,0.0,0.1,0.03,0,2,5,False
11_OPC_like_1,20251126_133059,20251126_144843,Cell cycle progression and proliferation,Endosomal Recycling and Receptor Trafficking,0.0,0.1111111111111111,0.03333333333333333,0,2,2,False
11_OPC_like_1,20251126_133059,20251126_144843,Extracellular matrix remodeling and vasculature assembly,Extracellular Matrix Remodeling and Cell Adhesion,0.4117647058823529,0.5,0.43823529411764706,7,8,16,True
11_OPC_like_1,20251126_133059,20251126_144843,Extracellular matrix remodeling and vasculature assembly,Ion Channel-Mediated Cell Motility,0.0,0.0,0.0,0,8,9,False
11_OPC_like_1,20251126_133059,20251126_144843,Extracellular matrix remodeling and vasculature assembly,Oligodendrocyte Lineage Progenitor Identity,0.0,0.0,0.0,0,8,7,False
11_OPC_like_1,20251126_133059,20251126_144843,Extracellular matrix remodeling and vasculature assembly,Notch Signaling and Stem Cell Maintenance,0.0,0.09090909090909091,0.02727272727272727,0,8,5,False
11_OPC_like_1,20251126_133059,20251126_144843,Extracellular matrix remodeling and vasculature assembly,Lipid Metabolism and Sphingolipid Remodeling,0.058823529411764705,0.2222222222222222,0.10784313725490197,1,8,10,False
11_OPC_like_1,20251126_133059,20251126_144843,Extracellular matrix remodeling and vasculature assembly,Cell Migration and Invasion Machinery,0.0,0.1,0.03,0,8,11,False
11_OPC_like_1,20251126_133059,20251126_144843,Extracellular matrix remodeling and vasculature assembly,Growth Factor Receptor Signaling and Proliferation,0.0,0.09090909090909091,0.02727272727272727,0,8,8,False
11_OPC_like_1,20251126_133059,20251126_144843,Extracellular matrix remodeling and vasculature assembly,Mesenchymal Transition and Invasion Program,0.0,0.1,0.03,0,8,8,False
11_OPC_like_1,20251126_133059,20251126_144843,Extracellular matrix remodeling and vasculature assembly,Mitochondrial Dynamics and Cellular Metabolism,0.0,0.1,0.03,0,8,5,False
11_OPC_like_1,20251126_133059,20251126_144843,Extracellular matrix remodeling and vasculature assembly,Proteolytic Processing and Proteasomal Activity,0.0,0.1,0.03,0,8,3,False
11_OPC_like_1,20251126_133059,20251126_144843,Extracellular matrix remodeling and vasculature assembly,Signal Transduction Modulation and cAMP/Calcium Signaling,0.0,0.09090909090909091,0.02727272727272727,0,8,5,False
11_OPC_like_1,20251126_133059,20251126_144843,Extracellular matrix remodeling and vasculature assembly,Endosomal Recycling and Receptor Trafficking,0.0,0.1,0.03,0,8,2,False
11_OPC_like_1,20251126_133059,20251126_144843,Integrin-mediated cell adhesion and migration,Extracellular Matrix Remodeling and Cell Adhesion,0.1875,0.375,0.24374999999999997,3,3,16,False
11_OPC_like_1,20251126_133059,20251126_144843,Integrin-mediated cell adhesion and migration,Ion Channel-Mediated Cell Motility,0.0,0.125,0.0375,0,3,9,False
11_OPC_like_1,20251126_133059,20251126_144843,Integrin-mediated cell adhesion and migration,Oligodendrocyte Lineage Progenitor Identity,0.0,0.0,0.0,0,3,7,False
11_OPC_like_1,20251126_133059,20251126_144843,Integrin-mediated cell adhesion and migration,Notch Signaling and Stem Cell Maintenance,0.0,0.2222222222222222,0.06666666666666667,0,3,5,False
11_OPC_like_1,20251126_133059,20251126_144843,Integrin-mediated cell adhesion and migration,Lipid Metabolism and Sphingolipid Remodeling,0.0,0.1111111111111111,0.03333333333333333,0,3,10,False
11_OPC_like_1,20251126_133059,20251126_144843,Integrin-mediated cell adhesion and migration,Cell Migration and Invasion Machinery,0.07692307692307693,0.42857142857142855,0.1824175824175824,1,3,11,False
11_OPC_like_1,20251126_133059,20251126_144843,Integrin-mediated cell adhesion and migration,Growth Factor Receptor Signaling and Proliferation,0.0,0.1,0.03,0,3,8,False
11_OPC_like_1,20251126_133059,20251126_144843,Integrin-mediated cell adhesion and migration,Mesenchymal Transition and Invasion Program,0.0,0.1111111111111111,0.03333333333333333,0,3,8,False
11_OPC_like_1,20251126_133059,20251126_144843,Integrin-mediated cell adhesion and migration,Mitochondrial Dynamics and Cellular Metabolism,0.0,0.1111111111111111,0.03333333333333333,0,3,5,False
11_OPC_like_1,20251126_133059,20251126_144843,Integrin-mediated cell adhesion and migration,Proteolytic Processing and Proteasomal Activity,0.0,0.1111111111111111,0.03333333333333333,0,3,3,False
11_OPC_like_1,20251126_133059,20251126_144843,Integrin-mediated cell adhesion and migration,Signal Transduction Modulation and cAMP/Calcium Signaling,0.0,0.1,0.03,0,3,5,False
11_OPC_like_1,20251126_133059,20251126_144843,Integrin-mediated cell adhesion and migration,Endosomal Recycling and Receptor Trafficking,0.0,0.1111111111111111,0.03333333333333333,0,3,2,False
11_OPC_like_1,20251126_133059,20251126_144843,Lipid metabolism and myelin-derived nutrient scavenging,Extracellular Matrix Remodeling and Cell Adhesion,0.0,0.09090909090909091,0.02727272727272727,0,6,16,False
11_OPC_like_1,20251126_133059,20251126_144843,Lipid metabolism and myelin-derived nutrient scavenging,Ion Channel-Mediated Cell Motility,0.0,0.0,0.0,0,6,9,False
11_OPC_like_1,20251126_133059,20251126_144843,Lipid metabolism and myelin-derived nutrient scavenging,Oligodendrocyte Lineage Progenitor Identity,0.0,0.0,0.0,0,6,7,False
11_OPC_like_1,20251126_133059,20251126_144843,Lipid metabolism and myelin-derived nutrient scavenging,Notch Signaling and Stem Cell Maintenance,0.0,0.09090909090909091,0.02727272727272727,0,6,5,False
11_OPC_like_1,20251126_133059,20251126_144843,Lipid metabolism and myelin-derived nutrient scavenging,Lipid Metabolism and Sphingolipid Remodeling,0.45454545454545453,0.375,0.43068181818181817,5,6,10,True
11_OPC_like_1,20251126_133059,20251126_144843,Lipid metabolism and myelin-derived nutrient scavenging,Cell Migration and Invasion Machinery,0.0,0.1,0.03,0,6,11,False
11_OPC_like_1,20251126_133059,20251126_144843,Lipid metabolism and myelin-derived nutrient scavenging,Growth Factor Receptor Signaling and Proliferation,0.0,0.09090909090909091,0.02727272727272727,0,6,8,False
11_OPC_like_1,20251126_133059,20251126_144843,Lipid metabolism and myelin-derived nutrient scavenging,Mesenchymal Transition and Invasion Program,0.0,0.1,0.03,0,6,8,False
11_OPC_like_1,20251126_133059,20251126_144843,Lipid metabolism and myelin-derived nutrient scavenging,Mitochondrial Dynamics and Cellular Metabolism,0.375,0.2222222222222222,0.3291666666666666,3,6,5,True
11_OPC_like_1,20251126_133059,20251126_144843,Lipid metabolism and myelin-derived nutrient scavenging,Proteolytic Processing and Proteasomal Activity,0.0,0.1,0.03,0,6,3,False
11_OPC_like_1,20251126_133059,20251126_144843,Lipid metabolism and myelin-derived nutrient scavenging,Signal Transduction Modulation and cAMP/Calcium Signaling,0.0,0.09090909090909091,0.02727272727272727,0,6,5,False
11_OPC_like_1,20251126_133059,20251126_144843,Lipid metabolism and myelin-derived nutrient scavenging,Endosomal Recycling and Receptor Trafficking,0.0,0.1,0.03,0,6,2,False
11_OPC_like_1,20251126_133059,20251126_144843,Growth factor receptor signaling networks,Extracellular Matrix Remodeling and Cell Adhesion,0.0,0.0,0.0,0,4,16,False
11_OPC_like_1,20251126_133059,20251126_144843,Growth factor receptor signaling networks,Ion Channel-Mediated Cell Motility,0.0,0.0,0.0,0,4,9,False
11_OPC_like_1,20251126_133059,20251126_144843,Growth factor receptor signaling networks,Oligodendrocyte Lineage Progenitor Identity,0.0,0.0,0.0,0,4,7,False
11_OPC_like_1,20251126_133059,20251126_144843,Growth factor receptor signaling networks,Notch Signaling and Stem Cell Maintenance,0.0,0.1,0.03,0,4,5,False
11_OPC_like_1,20251126_133059,20251126_144843,Growth factor receptor signaling networks,Lipid Metabolism and Sphingolipid Remodeling,0.0,0.0,0.0,0,4,10,False
11_OPC_like_1,20251126_133059,20251126_144843,Growth factor receptor signaling networks,Cell Migration and Invasion Machinery,0.0,0.0,0.0,0,4,11,False
11_OPC_like_1,20251126_133059,20251126_144843,Growth factor receptor signaling networks,Growth Factor Receptor Signaling and Proliferation,0.3333333333333333,0.5714285714285714,0.4047619047619047,3,4,8,True
11_OPC_like_1,20251126_133059,20251126_144843,Growth factor receptor signaling networks,Mesenchymal Transition and Invasion Program,0.0,0.0,0.0,0,4,8,False
11_OPC_like_1,20251126_133059,20251126_144843,Growth factor receptor signaling networks,Mitochondrial Dynamics and Cellular Metabolism,0.0,0.0,0.0,0,4,5,False
11_OPC_like_1,20251126_133059,20251126_144843,Growth factor receptor signaling networks,Proteolytic Processing and Proteasomal Activity,0.0,0.0,0.0,0,4,3,False
11_OPC_like_1,20251126_133059,20251126_144843,Growth factor receptor signaling networks,Signal Transduction Modulation and cAMP/Calcium Signaling,0.125,0.1,0.1175,1,4,5,False
11_OPC_like_1,20251126_133059,20251126_144843,Growth factor receptor signaling networks,Endosomal Recycling and Receptor Trafficking,0.0,0.1111111111111111,0.03333333333333333,0,4,2,False
11_OPC_like_1,20251126_133059,20251126_144843,Lin28-let-7 axis regulating stemness and differentiation,Extracellular Matrix Remodeling and Cell Adhesion,0.0,0.09090909090909091,0.02727272727272727,0,1,16,False
11_OPC_like_1,20251126_133059,20251126_144843,Lin28-let-7 axis regulating stemness and differentiation,Ion Channel-Mediated Cell Motility,0.0,0.0,0.0,0,1,9,False
11_OPC_like_1,20251126_133059,20251126_144843,Lin28-let-7 axis regulating stemness and differentiation,Oligodendrocyte Lineage Progenitor Identity,0.0,0.0,0.0,0,1,7,False
11_OPC_like_1,20251126_133059,20251126_144843,Lin28-let-7 axis regulating stemness and differentiation,Notch Signaling and Stem Cell Maintenance,0.2,0.09090909090909091,0.16727272727272727,1,1,5,False
11_OPC_like_1,20251126_133059,20251126_144843,Lin28-let-7 axis regulating stemness and differentiation,Lipid Metabolism and Sphingolipid Remodeling,0.0,0.1,0.03,0,1,10,False
11_OPC_like_1,20251126_133059,20251126_144843,Lin28-let-7 axis regulating stemness and differentiation,Cell Migration and Invasion Machinery,0.0,0.1,0.03,0,1,11,False
11_OPC_like_1,20251126_133059,20251126_144843,Lin28-let-7 axis regulating stemness and differentiation,Growth Factor Receptor Signaling and Proliferation,0.0,0.09090909090909091,0.02727272727272727,0,1,8,False
11_OPC_like_1,20251126_133059,20251126_144843,Lin28-let-7 axis regulating stemness and differentiation,Mesenchymal Transition and Invasion Program,0.0,0.1,0.03,0,1,8,False
11_OPC_like_1,20251126_133059,20251126_144843,Lin28-let-7 axis regulating stemness and differentiation,Mitochondrial Dynamics and Cellular Metabolism,0.0,0.1,0.03,0,1,5,False
11_OPC_like_1,20251126_133059,20251126_144843,Lin28-let-7 axis regulating stemness and differentiation,Proteolytic Processing and Proteasomal Activity,0.0,0.1,0.03,0,1,3,False
11_OPC_like_1,20251126_133059,20251126_144843,Lin28-let-7 axis regulating stemness and differentiation,Signal Transduction Modulation and cAMP/Calcium Signaling,0.0,0.09090909090909091,0.02727272727272727,0,1,5,False
11_OPC_like_1,20251126_133059,20251126_144843,Lin28-let-7 axis regulating stemness and differentiation,Endosomal Recycling and Receptor Trafficking,0.0,0.1,0.03,0,1,2,False
11_OPC_like_1,20251126_133059,20251126_144843,Developmental transcriptional regulation and cell fate specification,Extracellular Matrix Remodeling and Cell Adhesion,0.0,0.18181818181818182,0.05454545454545454,0,2,16,False
11_OPC_like_1,20251126_133059,20251126_144843,Developmental transcriptional regulation and cell fate specification,Ion Channel-Mediated Cell Motility,0.0,0.1,0.03,0,2,9,False
11_OPC_like_1,20251126_133059,20251126_144843,Developmental transcriptional regulation and cell fate specification,Oligodendrocyte Lineage Progenitor Identity,0.2857142857142857,0.0,0.19999999999999998,2,2,7,False
11_OPC_like_1,20251126_133059,20251126_144843,Developmental transcriptional regulation and cell fate specification,Notch Signaling and Stem Cell Maintenance,0.0,0.18181818181818182,0.05454545454545454,0,2,5,False
11_OPC_like_1,20251126_133059,20251126_144843,Developmental transcriptional regulation and cell fate specification,Lipid Metabolism and Sphingolipid Remodeling,0.0,0.09090909090909091,0.02727272727272727,0,2,10,False
11_OPC_like_1,20251126_133059,20251126_144843,Developmental transcriptional regulation and cell fate specification,Cell Migration and Invasion Machinery,0.0,0.2,0.06,0,2,11,False
11_OPC_like_1,20251126_133059,20251126_144843,Developmental transcriptional regulation and cell fate specification,Growth Factor Receptor Signaling and Proliferation,0.0,0.08333333333333333,0.024999999999999998,0,2,8,False
11_OPC_like_1,20251126_133059,20251126_144843,Developmental transcriptional regulation and cell fate specification,Mesenchymal Transition and Invasion Program,0.25,0.09090909090909091,0.20227272727272727,2,2,8,False
11_OPC_like_1,20251126_133059,20251126_144843,Developmental transcriptional regulation and cell fate specification,Mitochondrial Dynamics and Cellular Metabolism,0.0,0.09090909090909091,0.02727272727272727,0,2,5,False
11_OPC_like_1,20251126_133059,20251126_144843,Developmental transcriptional regulation and cell fate specification,Proteolytic Processing and Proteasomal Activity,0.0,0.09090909090909091,0.02727272727272727,0,2,3,False
11_OPC_like_1,20251126_133059,20251126_144843,Developmental transcriptional regulation and cell fate specification,Signal Transduction Modulation and cAMP/Calcium Signaling,0.0,0.08333333333333333,0.024999999999999998,0,2,5,False
11_OPC_like_1,20251126_133059,20251126_144843,Developmental transcriptional regulation and cell fate specification,Endosomal Recycling and Receptor Trafficking,0.0,0.09090909090909091,0.02727272727272727,0,2,2,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Terminal Neuronal Differentiation Blockade,Glutamate-calcium excitatory signaling,0.0,0.0,0.0,0,14,12,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Terminal Neuronal Differentiation Blockade,Neuronal differentiation transcription factor cascade,0.4117647058823529,0.2857142857142857,0.3739495798319327,7,14,10,True
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Terminal Neuronal Differentiation Blockade,Axon guidance and cell adhesion,0.0,0.0,0.0,0,14,16,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Terminal Neuronal Differentiation Blockade,GABAergic inhibitory neurotransmission,0.05555555555555555,0.0,0.03888888888888888,1,14,5,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Terminal Neuronal Differentiation Blockade,Synaptic proteins and cytoskeletal dynamics,0.0,0.0,0.0,0,14,6,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Terminal Neuronal Differentiation Blockade,Thrombospondin-mediated synaptogenesis and immune regulation,0.0,0.0,0.0,0,14,0,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Terminal Neuronal Differentiation Blockade,Neuronal activity-sensing signaling cascade,0.0,0.14285714285714285,0.04285714285714285,0,14,2,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Terminal Neuronal Differentiation Blockade,Neurofibromatosis and growth factor signaling,0.0,0.0,0.0,0,14,3,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Terminal Neuronal Differentiation Blockade,Long non-coding RNA and RNA processing,0.02702702702702703,0.0,0.01891891891891892,1,14,24,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Terminal Neuronal Differentiation Blockade,Apoptosis regulation and cell death,0.0,0.0,0.0,0,14,2,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,GABAergic Synaptic Tumor Promotion,Glutamate-calcium excitatory signaling,0.4666666666666667,0.0,0.32666666666666666,7,10,12,True
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,GABAergic Synaptic Tumor Promotion,Neuronal differentiation transcription factor cascade,0.0,0.0,0.0,0,10,10,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,GABAergic Synaptic Tumor Promotion,Axon guidance and cell adhesion,0.0,0.0,0.0,0,10,16,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,GABAergic Synaptic Tumor Promotion,GABAergic inhibitory neurotransmission,0.15384615384615385,0.16666666666666666,0.1576923076923077,2,10,5,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,GABAergic Synaptic Tumor Promotion,Synaptic proteins and cytoskeletal dynamics,0.0,0.125,0.0375,0,10,6,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,GABAergic Synaptic Tumor Promotion,Thrombospondin-mediated synaptogenesis and immune regulation,0.0,0.0,0.0,0,10,0,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,GABAergic Synaptic Tumor Promotion,Neuronal activity-sensing signaling cascade,0.0,0.0,0.0,0,10,2,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,GABAergic Synaptic Tumor Promotion,Neurofibromatosis and growth factor signaling,0.0,0.0,0.0,0,10,3,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,GABAergic Synaptic Tumor Promotion,Long non-coding RNA and RNA processing,0.0,0.0,0.0,0,10,24,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,GABAergic Synaptic Tumor Promotion,Apoptosis regulation and cell death,0.0,0.0,0.0,0,10,2,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Axon Guidance & Cell Adhesion Dysregulation,Glutamate-calcium excitatory signaling,0.0,0.0,0.0,0,14,12,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Axon Guidance & Cell Adhesion Dysregulation,Neuronal differentiation transcription factor cascade,0.0,0.0,0.0,0,14,10,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Axon Guidance & Cell Adhesion Dysregulation,Axon guidance and cell adhesion,0.5789473684210527,0.5714285714285714,0.5766917293233083,11,14,16,True
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Axon Guidance & Cell Adhesion Dysregulation,GABAergic inhibitory neurotransmission,0.0,0.0,0.0,0,14,5,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Axon Guidance & Cell Adhesion Dysregulation,Synaptic proteins and cytoskeletal dynamics,0.0,0.0,0.0,0,14,6,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Axon Guidance & Cell Adhesion Dysregulation,Thrombospondin-mediated synaptogenesis and immune regulation,0.0,0.0,0.0,0,14,0,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Axon Guidance & Cell Adhesion Dysregulation,Neuronal activity-sensing signaling cascade,0.0,0.0,0.0,0,14,2,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Axon Guidance & Cell Adhesion Dysregulation,Neurofibromatosis and growth factor signaling,0.0,0.0,0.0,0,14,3,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Axon Guidance & Cell Adhesion Dysregulation,Long non-coding RNA and RNA processing,0.0,0.0,0.0,0,14,24,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Axon Guidance & Cell Adhesion Dysregulation,Apoptosis regulation and cell death,0.0,0.1,0.03,0,14,2,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Vascular Growth Factor Signaling & Angiogenesis,Glutamate-calcium excitatory signaling,0.0,0.125,0.0375,0,4,12,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Vascular Growth Factor Signaling & Angiogenesis,Neuronal differentiation transcription factor cascade,0.0,0.1,0.03,0,4,10,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Vascular Growth Factor Signaling & Angiogenesis,Axon guidance and cell adhesion,0.17647058823529413,0.0,0.12352941176470589,3,4,16,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Vascular Growth Factor Signaling & Angiogenesis,GABAergic inhibitory neurotransmission,0.0,0.0,0.0,0,4,5,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Vascular Growth Factor Signaling & Angiogenesis,Synaptic proteins and cytoskeletal dynamics,0.0,0.0,0.0,0,4,6,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Vascular Growth Factor Signaling & Angiogenesis,Thrombospondin-mediated synaptogenesis and immune regulation,0.0,0.0,0.0,0,4,0,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Vascular Growth Factor Signaling & Angiogenesis,Neuronal activity-sensing signaling cascade,0.0,0.1111111111111111,0.03333333333333333,0,4,2,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Vascular Growth Factor Signaling & Angiogenesis,Neurofibromatosis and growth factor signaling,0.75,0.375,0.6375,3,4,3,True
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Vascular Growth Factor Signaling & Angiogenesis,Long non-coding RNA and RNA processing,0.0,0.0,0.0,0,4,24,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Vascular Growth Factor Signaling & Angiogenesis,Apoptosis regulation and cell death,0.0,0.0,0.0,0,4,2,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Ion Channel & Electrolyte Homeostasis Dysregulation,Glutamate-calcium excitatory signaling,0.3076923076923077,0.0,0.2153846153846154,4,5,12,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Ion Channel & Electrolyte Homeostasis Dysregulation,Neuronal differentiation transcription factor cascade,0.0,0.0,0.0,0,5,10,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Ion Channel & Electrolyte Homeostasis Dysregulation,Axon guidance and cell adhesion,0.0,0.0,0.0,0,5,16,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Ion Channel & Electrolyte Homeostasis Dysregulation,GABAergic inhibitory neurotransmission,0.0,0.0,0.0,0,5,5,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Ion Channel & Electrolyte Homeostasis Dysregulation,Synaptic proteins and cytoskeletal dynamics,0.0,0.0,0.0,0,5,6,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Ion Channel & Electrolyte Homeostasis Dysregulation,Thrombospondin-mediated synaptogenesis and immune regulation,0.0,0.0,0.0,0,5,0,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Ion Channel & Electrolyte Homeostasis Dysregulation,Neuronal activity-sensing signaling cascade,0.0,0.0,0.0,0,5,2,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Ion Channel & Electrolyte Homeostasis Dysregulation,Neurofibromatosis and growth factor signaling,0.0,0.0,0.0,0,5,3,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Ion Channel & Electrolyte Homeostasis Dysregulation,Long non-coding RNA and RNA processing,0.0,0.0,0.0,0,5,24,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Ion Channel & Electrolyte Homeostasis Dysregulation,Apoptosis regulation and cell death,0.0,0.0,0.0,0,5,2,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Synaptic Plasticity & Dendritic Maturation,Glutamate-calcium excitatory signaling,0.21052631578947367,0.0,0.14736842105263157,4,11,12,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Synaptic Plasticity & Dendritic Maturation,Neuronal differentiation transcription factor cascade,0.05,0.0,0.034999999999999996,1,11,10,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Synaptic Plasticity & Dendritic Maturation,Axon guidance and cell adhesion,0.0,0.0,0.0,0,11,16,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Synaptic Plasticity & Dendritic Maturation,GABAergic inhibitory neurotransmission,0.0,0.0,0.0,0,11,5,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Synaptic Plasticity & Dendritic Maturation,Synaptic proteins and cytoskeletal dynamics,0.0,0.1111111111111111,0.03333333333333333,0,11,6,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Synaptic Plasticity & Dendritic Maturation,Thrombospondin-mediated synaptogenesis and immune regulation,0.0,0.0,0.0,0,11,0,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Synaptic Plasticity & Dendritic Maturation,Neuronal activity-sensing signaling cascade,0.0,0.0,0.0,0,11,2,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Synaptic Plasticity & Dendritic Maturation,Neurofibromatosis and growth factor signaling,0.0,0.0,0.0,0,11,3,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Synaptic Plasticity & Dendritic Maturation,Long non-coding RNA and RNA processing,0.0,0.0,0.0,0,11,24,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Synaptic Plasticity & Dendritic Maturation,Apoptosis regulation and cell death,0.0,0.0,0.0,0,11,2,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Axonal Maintenance & Cytoskeletal Integrity,Glutamate-calcium excitatory signaling,0.05555555555555555,0.0,0.03888888888888888,1,7,12,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Axonal Maintenance & Cytoskeletal Integrity,Neuronal differentiation transcription factor cascade,0.0,0.0,0.0,0,7,10,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Axonal Maintenance & Cytoskeletal Integrity,Axon guidance and cell adhesion,0.0,0.0,0.0,0,7,16,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Axonal Maintenance & Cytoskeletal Integrity,GABAergic inhibitory neurotransmission,0.0,0.0,0.0,0,7,5,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Axonal Maintenance & Cytoskeletal Integrity,Synaptic proteins and cytoskeletal dynamics,0.625,0.1111111111111111,0.4708333333333333,5,7,6,True
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Axonal Maintenance & Cytoskeletal Integrity,Thrombospondin-mediated synaptogenesis and immune regulation,0.0,0.0,0.0,0,7,0,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Axonal Maintenance & Cytoskeletal Integrity,Neuronal activity-sensing signaling cascade,0.0,0.0,0.0,0,7,2,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Axonal Maintenance & Cytoskeletal Integrity,Neurofibromatosis and growth factor signaling,0.0,0.0,0.0,0,7,3,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Axonal Maintenance & Cytoskeletal Integrity,Long non-coding RNA and RNA processing,0.0,0.0,0.0,0,7,24,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Axonal Maintenance & Cytoskeletal Integrity,Apoptosis regulation and cell death,0.0,0.0,0.0,0,7,2,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Apoptosis Resistance & Cell Survival Pathways,Glutamate-calcium excitatory signaling,0.0,0.0,0.0,0,4,12,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Apoptosis Resistance & Cell Survival Pathways,Neuronal differentiation transcription factor cascade,0.0,0.0,0.0,0,4,10,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Apoptosis Resistance & Cell Survival Pathways,Axon guidance and cell adhesion,0.0,0.1,0.03,0,4,16,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Apoptosis Resistance & Cell Survival Pathways,GABAergic inhibitory neurotransmission,0.0,0.0,0.0,0,4,5,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Apoptosis Resistance & Cell Survival Pathways,Synaptic proteins and cytoskeletal dynamics,0.0,0.0,0.0,0,4,6,False
12_NPC_neuronal_like_3,20251126_133359,20251126_145428,Apoptosis Resistance & Cell Survival Pathways,Thrombospondin-mediated synaptogenesis and immune regulation,0.0,0.0,0.0,0,4,0,False
