query,run_a,run_b,program_a,program_b,gene_jaccard,name_similarity,combined_similarity,overlap_count,genes_a_count,genes_b_count,is_match
Cluster_2,20251216_204435,20251216_215657,RNA Processing and Post-Transcriptional Regulation,DNA Damage Response and Translesion Synthesis,0.0,0.1,0.03,0,4,2,False
Cluster_2,20251216_204435,20251216_215657,RNA Processing and Post-Transcriptional Regulation,Astrocyte-Specific Metabolic Support,0.0,0.0,0.0,0,4,4,False
Cluster_2,20251216_204435,20251216_215657,RNA Processing and Post-Transcriptional Regulation,Tumor Microenvironment Remodeling and Immunomodulation,0.0,0.1111111111111111,0.03333333333333333,0,4,9,False
Cluster_2,20251216_204435,20251216_215657,RNA Processing and Post-Transcriptional Regulation,Synaptic Plasticity and Calcium-Dependent Signaling,0.0,0.1111111111111111,0.03333333333333333,0,4,7,False
Cluster_2,20251216_204435,20251216_215657,Vesicular Trafficking and Exosome Biogenesis,Synaptic Adhesion and Connectivity,0.0,0.125,0.0375,0,4,19,False
Cluster_2,20251216_204435,20251216_215657,Vesicular Trafficking and Exosome Biogenesis,Neuronal Excitability Control,0.0,0.0,0.0,0,4,13,False
Cluster_2,20251216_204435,20251216_215657,Vesicular Trafficking and Exosome Biogenesis,Axon Guidance and Developmental Routing,0.0,0.1111111111111111,0.03333333333333333,0,4,10,False
Cluster_2,20251216_204435,20251216_215657,Vesicular Trafficking and Exosome Biogenesis,Glutamate and GABA Neurotransmission,0.0,0.125,0.0375,0,4,5,False
Cluster_2,20251216_204435,20251216_215657,Vesicular Trafficking and Exosome Biogenesis,Growth Factor Receptor Signaling,0.0,0.0,0.0,0,4,6,False
Cluster_2,20251216_204435,20251216_215657,Vesicular Trafficking and Exosome Biogenesis,Histone Modification and Chromatin Remodeling,0.0,0.1111111111111111,0.03333333333333333,0,4,1,False
Cluster_2,20251216_204435,20251216_215657,Vesicular Trafficking and Exosome Biogenesis,Developmental Transcriptional Programming,0.0,0.0,0.0,0,4,8,False
Cluster_2,20251216_204435,20251216_215657,Vesicular Trafficking and Exosome Biogenesis,DNA Damage Response and Translesion Synthesis,0.0,0.1,0.03,0,4,2,False
Cluster_2,20251216_204435,20251216_215657,Vesicular Trafficking and Exosome Biogenesis,Astrocyte-Specific Metabolic Support,0.0,0.0,0.0,0,4,4,False
Cluster_2,20251216_204435,20251216_215657,Vesicular Trafficking and Exosome Biogenesis,Tumor Microenvironment Remodeling and Immunomodulation,0.0,0.1111111111111111,0.03333333333333333,0,4,9,False
Cluster_2,20251216_204435,20251216_215657,Vesicular Trafficking and Exosome Biogenesis,Synaptic Plasticity and Calcium-Dependent Signaling,0.0,0.1111111111111111,0.03333333333333333,0,4,7,False
Cluster_3,20251216_204928,20251216_220144,Synaptic Interface Disruption,Cell Adhesion and Junction Organization,0.05,0.0,0.034999999999999996,1,11,10,False
Cluster_3,20251216_204928,20251216_220144,Synaptic Interface Disruption,Neuronal Ion Channel and Glutamate Homeostasis,0.17647058823529413,0.0,0.12352941176470589,3,11,9,False
Cluster_3,20251216_204928,20251216_220144,Synaptic Interface Disruption,Axon Guidance and Neuronal Differentiation,0.15789473684210525,0.0,0.11052631578947367,3,11,11,False
Cluster_3,20251216_204928,20251216_220144,Synaptic Interface Disruption,Kinase Signaling Cascade and Proliferation,0.0,0.0,0.0,0,11,6,False
Cluster_3,20251216_204928,20251216_220144,Synaptic Interface Disruption,Phosphatase Signaling and Feedback Control,0.0,0.0,0.0,0,11,11,False
Cluster_3,20251216_204928,20251216_220144,Synaptic Interface Disruption,Growth Factor Receptor Signaling and MAPK Pathway,0.0,0.0,0.0,0,11,6,False
Cluster_3,20251216_204928,20251216_220144,Synaptic Interface Disruption,Transcriptional Regulation and Developmental Progenitor State,0.0,0.0,0.0,0,11,8,False
Cluster_3,20251216_204928,20251216_220144,Synaptic Interface Disruption,Cytoskeletal Remodeling and Cell Migration,0.0,0.0,0.0,0,11,10,False
Cluster_3,20251216_204928,20251216_220144,Synaptic Interface Disruption,Synaptic Plasticity and Neuron-Astrocyte Communication,0.3333333333333333,0.14285714285714285,0.27619047619047615,5,11,9,False
Cluster_3,20251216_204928,20251216_220144,Synaptic Interface Disruption,Extracellular Matrix Remodeling and Invasion,0.0,0.0,0.0,0,11,8,False
Cluster_3,20251216_204928,20251216_220144,Synaptic Interface Disruption,Metabolic Flexibility and Tumor Microenvironment Adaptation,0.0,0.0,0.0,0,11,10,False
Cluster_3,20251216_204928,20251216_220144,Cell Adhesion Plasticity,Cell Adhesion and Junction Organization,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,6,10,True
Cluster_3,20251216_204928,20251216_220144,Cell Adhesion Plasticity,Neuronal Ion Channel and Glutamate Homeostasis,0.0,0.0,0.0,0,6,9,False
Cluster_3,20251216_204928,20251216_220144,Cell Adhesion Plasticity,Axon Guidance and Neuronal Differentiation,0.0625,0.0,0.04375,1,6,11,False
Cluster_3,20251216_204928,20251216_220144,Cell Adhesion Plasticity,Kinase Signaling Cascade and Proliferation,0.0,0.0,0.0,0,6,6,False
Cluster_3,20251216_204928,20251216_220144,Cell Adhesion Plasticity,Phosphatase Signaling and Feedback Control,0.0,0.0,0.0,0,6,11,False
Cluster_3,20251216_204928,20251216_220144,Cell Adhesion Plasticity,Growth Factor Receptor Signaling and MAPK Pathway,0.0,0.0,0.0,0,6,6,False
Cluster_3,20251216_204928,20251216_220144,Cell Adhesion Plasticity,Transcriptional Regulation and Developmental Progenitor State,0.0,0.0,0.0,0,6,8,False
Cluster_3,20251216_204928,20251216_220144,Cell Adhesion Plasticity,Cytoskeletal Remodeling and Cell Migration,0.0,0.14285714285714285,0.04285714285714285,0,6,10,False
Cluster_3,20251216_204928,20251216_220144,Cell Adhesion Plasticity,Synaptic Plasticity and Neuron-Astrocyte Communication,0.15384615384615385,0.14285714285714285,0.15054945054945054,2,6,9,False
Cluster_3,20251216_204928,20251216_220144,Cell Adhesion Plasticity,Extracellular Matrix Remodeling and Invasion,0.0,0.0,0.0,0,6,8,False
Cluster_3,20251216_204928,20251216_220144,Cell Adhesion Plasticity,Metabolic Flexibility and Tumor Microenvironment Adaptation,0.0,0.0,0.0,0,6,10,False
Cluster_3,20251216_204928,20251216_220144,Cytoskeletal Reorganization and Enhanced Motility,Cell Adhesion and Junction Organization,0.17647058823529413,0.1111111111111111,0.1568627450980392,3,10,10,False
Cluster_3,20251216_204928,20251216_220144,Cytoskeletal Reorganization and Enhanced Motility,Neuronal Ion Channel and Glutamate Homeostasis,0.0,0.1,0.03,0,10,9,False
Cluster_3,20251216_204928,20251216_220144,Cytoskeletal Reorganization and Enhanced Motility,Axon Guidance and Neuronal Differentiation,0.0,0.1111111111111111,0.03333333333333333,0,10,11,False
Cluster_3,20251216_204928,20251216_220144,Cytoskeletal Reorganization and Enhanced Motility,Kinase Signaling Cascade and Proliferation,0.06666666666666667,0.1111111111111111,0.07999999999999999,1,10,6,False
Cluster_3,20251216_204928,20251216_220144,Cytoskeletal Reorganization and Enhanced Motility,Phosphatase Signaling and Feedback Control,0.0,0.1111111111111111,0.03333333333333333,0,10,11,False
Cluster_3,20251216_204928,20251216_220144,Cytoskeletal Reorganization and Enhanced Motility,Growth Factor Receptor Signaling and MAPK Pathway,0.0,0.09090909090909091,0.02727272727272727,0,10,6,False
Cluster_3,20251216_204928,20251216_220144,Cytoskeletal Reorganization and Enhanced Motility,Transcriptional Regulation and Developmental Progenitor State,0.0,0.1,0.03,0,10,8,False
Cluster_3,20251216_204928,20251216_220144,Cytoskeletal Reorganization and Enhanced Motility,Cytoskeletal Remodeling and Cell Migration,0.5384615384615384,0.25,0.45192307692307687,7,10,10,True
Cluster_3,20251216_204928,20251216_220144,Cytoskeletal Reorganization and Enhanced Motility,Synaptic Plasticity and Neuron-Astrocyte Communication,0.0,0.1111111111111111,0.03333333333333333,0,10,9,False
Cluster_3,20251216_204928,20251216_220144,Cytoskeletal Reorganization and Enhanced Motility,Extracellular Matrix Remodeling and Invasion,0.0,0.1111111111111111,0.03333333333333333,0,10,8,False
Cluster_3,20251216_204928,20251216_220144,Cytoskeletal Reorganization and Enhanced Motility,Metabolic Flexibility and Tumor Microenvironment Adaptation,0.0,0.1,0.03,0,10,10,False
Cluster_3,20251216_204928,20251216_220144,Extracellular Matrix Remodeling,Cell Adhesion and Junction Organization,0.0,0.0,0.0,0,7,10,False
Cluster_3,20251216_204928,20251216_220144,Extracellular Matrix Remodeling,Neuronal Ion Channel and Glutamate Homeostasis,0.0,0.0,0.0,0,7,9,False
Cluster_3,20251216_204928,20251216_220144,Extracellular Matrix Remodeling,Axon Guidance and Neuronal Differentiation,0.2857142857142857,0.0,0.19999999999999998,4,7,11,False
Cluster_3,20251216_204928,20251216_220144,Extracellular Matrix Remodeling,Kinase Signaling Cascade and Proliferation,0.0,0.0,0.0,0,7,6,False
Cluster_3,20251216_204928,20251216_220144,Extracellular Matrix Remodeling,Phosphatase Signaling and Feedback Control,0.0,0.0,0.0,0,7,11,False
Cluster_3,20251216_204928,20251216_220144,Extracellular Matrix Remodeling,Growth Factor Receptor Signaling and MAPK Pathway,0.0,0.0,0.0,0,7,6,False
Cluster_3,20251216_204928,20251216_220144,Extracellular Matrix Remodeling,Transcriptional Regulation and Developmental Progenitor State,0.0,0.0,0.0,0,7,8,False
Cluster_3,20251216_204928,20251216_220144,Extracellular Matrix Remodeling,Cytoskeletal Remodeling and Cell Migration,0.0,0.14285714285714285,0.04285714285714285,0,7,10,False
Cluster_3,20251216_204928,20251216_220144,Extracellular Matrix Remodeling,Synaptic Plasticity and Neuron-Astrocyte Communication,0.0,0.0,0.0,0,7,9,False
Cluster_3,20251216_204928,20251216_220144,Extracellular Matrix Remodeling,Extracellular Matrix Remodeling and Invasion,0.36363636363636365,0.6,0.4345454545454545,4,7,8,True
Cluster_3,20251216_204928,20251216_220144,Extracellular Matrix Remodeling,Metabolic Flexibility and Tumor Microenvironment Adaptation,0.0,0.0,0.0,0,7,10,False
Cluster_3,20251216_204928,20251216_220144,Transcriptional Reprogramming,Cell Adhesion and Junction Organization,0.0,0.0,0.0,0,14,10,False
Cluster_3,20251216_204928,20251216_220144,Transcriptional Reprogramming,Neuronal Ion Channel and Glutamate Homeostasis,0.0,0.0,0.0,0,14,9,False
Cluster_3,20251216_204928,20251216_220144,Transcriptional Reprogramming,Axon Guidance and Neuronal Differentiation,0.041666666666666664,0.0,0.029166666666666664,1,14,11,False
Cluster_3,20251216_204928,20251216_220144,Transcriptional Reprogramming,Kinase Signaling Cascade and Proliferation,0.0,0.0,0.0,0,14,6,False
Cluster_3,20251216_204928,20251216_220144,Transcriptional Reprogramming,Phosphatase Signaling and Feedback Control,0.0,0.0,0.0,0,14,11,False
Cluster_3,20251216_204928,20251216_220144,Transcriptional Reprogramming,Growth Factor Receptor Signaling and MAPK Pathway,0.0,0.0,0.0,0,14,6,False
Cluster_3,20251216_204928,20251216_220144,Transcriptional Reprogramming,Transcriptional Regulation and Developmental Progenitor State,0.375,0.14285714285714285,0.3053571428571428,6,14,8,True
Cluster_3,20251216_204928,20251216_220144,Transcriptional Reprogramming,Cytoskeletal Remodeling and Cell Migration,0.0,0.0,0.0,0,14,10,False
Cluster_3,20251216_204928,20251216_220144,Transcriptional Reprogramming,Synaptic Plasticity and Neuron-Astrocyte Communication,0.0,0.0,0.0,0,14,9,False
Cluster_3,20251216_204928,20251216_220144,Transcriptional Reprogramming,Extracellular Matrix Remodeling and Invasion,0.0,0.0,0.0,0,14,8,False
Cluster_3,20251216_204928,20251216_220144,Transcriptional Reprogramming,Metabolic Flexibility and Tumor Microenvironment Adaptation,0.0,0.0,0.0,0,14,10,False
Cluster_3,20251216_204928,20251216_220144,Metabolic Reprogramming,Cell Adhesion and Junction Organization,0.0,0.0,0.0,0,14,10,False
Cluster_3,20251216_204928,20251216_220144,Metabolic Reprogramming,Neuronal Ion Channel and Glutamate Homeostasis,0.0,0.0,0.0,0,14,9,False
Cluster_3,20251216_204928,20251216_220144,Metabolic Reprogramming,Axon Guidance and Neuronal Differentiation,0.0,0.0,0.0,0,14,11,False
Cluster_3,20251216_204928,20251216_220144,Metabolic Reprogramming,Kinase Signaling Cascade and Proliferation,0.0,0.0,0.0,0,14,6,False
Cluster_3,20251216_204928,20251216_220144,Metabolic Reprogramming,Phosphatase Signaling and Feedback Control,0.19047619047619047,0.0,0.1333333333333333,4,14,11,False
Cluster_3,20251216_204928,20251216_220144,Metabolic Reprogramming,Growth Factor Receptor Signaling and MAPK Pathway,0.0,0.0,0.0,0,14,6,False
Cluster_3,20251216_204928,20251216_220144,Metabolic Reprogramming,Transcriptional Regulation and Developmental Progenitor State,0.0,0.0,0.0,0,14,8,False
Cluster_3,20251216_204928,20251216_220144,Metabolic Reprogramming,Cytoskeletal Remodeling and Cell Migration,0.0,0.0,0.0,0,14,10,False
Cluster_3,20251216_204928,20251216_220144,Metabolic Reprogramming,Synaptic Plasticity and Neuron-Astrocyte Communication,0.0,0.0,0.0,0,14,9,False
Cluster_3,20251216_204928,20251216_220144,Metabolic Reprogramming,Extracellular Matrix Remodeling and Invasion,0.0,0.0,0.0,0,14,8,False
Cluster_3,20251216_204928,20251216_220144,Metabolic Reprogramming,Metabolic Flexibility and Tumor Microenvironment Adaptation,0.09090909090909091,0.14285714285714285,0.10649350649350647,2,14,10,False
Cluster_3,20251216_204928,20251216_220144,Ion Channel and Electrophysiological Remodeling,Cell Adhesion and Junction Organization,0.0,0.1111111111111111,0.03333333333333333,0,3,10,False
Cluster_3,20251216_204928,20251216_220144,Ion Channel and Electrophysiological Remodeling,Neuronal Ion Channel and Glutamate Homeostasis,0.2,0.375,0.25249999999999995,2,3,9,False
Cluster_3,20251216_204928,20251216_220144,Ion Channel and Electrophysiological Remodeling,Axon Guidance and Neuronal Differentiation,0.0,0.1111111111111111,0.03333333333333333,0,3,11,False
Cluster_3,20251216_204928,20251216_220144,Ion Channel and Electrophysiological Remodeling,Kinase Signaling Cascade and Proliferation,0.0,0.1111111111111111,0.03333333333333333,0,3,6,False
Cluster_3,20251216_204928,20251216_220144,Ion Channel and Electrophysiological Remodeling,Phosphatase Signaling and Feedback Control,0.0,0.1111111111111111,0.03333333333333333,0,3,11,False
Cluster_3,20251216_204928,20251216_220144,Ion Channel and Electrophysiological Remodeling,Growth Factor Receptor Signaling and MAPK Pathway,0.0,0.09090909090909091,0.02727272727272727,0,3,6,False
Cluster_3,20251216_204928,20251216_220144,Ion Channel and Electrophysiological Remodeling,Transcriptional Regulation and Developmental Progenitor State,0.0,0.1,0.03,0,3,8,False
Cluster_3,20251216_204928,20251216_220144,Ion Channel and Electrophysiological Remodeling,Cytoskeletal Remodeling and Cell Migration,0.0,0.25,0.075,0,3,10,False
Cluster_3,20251216_204928,20251216_220144,Ion Channel and Electrophysiological Remodeling,Synaptic Plasticity and Neuron-Astrocyte Communication,0.0,0.1111111111111111,0.03333333333333333,0,3,9,False
Cluster_3,20251216_204928,20251216_220144,Ion Channel and Electrophysiological Remodeling,Extracellular Matrix Remodeling and Invasion,0.0,0.25,0.075,0,3,8,False
Cluster_3,20251216_204928,20251216_220144,Ion Channel and Electrophysiological Remodeling,Metabolic Flexibility and Tumor Microenvironment Adaptation,0.0,0.1,0.03,0,3,10,False
Cluster_3,20251216_204928,20251216_220144,DNA Damage Response and Genomic Instability,Cell Adhesion and Junction Organization,0.0,0.1,0.03,0,3,10,False
Cluster_3,20251216_204928,20251216_220144,DNA Damage Response and Genomic Instability,Neuronal Ion Channel and Glutamate Homeostasis,0.0,0.09090909090909091,0.02727272727272727,0,3,9,False
Cluster_3,20251216_204928,20251216_220144,DNA Damage Response and Genomic Instability,Axon Guidance and Neuronal Differentiation,0.0,0.1,0.03,0,3,11,False
Cluster_3,20251216_204928,20251216_220144,DNA Damage Response and Genomic Instability,Kinase Signaling Cascade and Proliferation,0.125,0.1,0.1175,1,3,6,False
Cluster_3,20251216_204928,20251216_220144,DNA Damage Response and Genomic Instability,Phosphatase Signaling and Feedback Control,0.0,0.1,0.03,0,3,11,False
Cluster_3,20251216_204928,20251216_220144,DNA Damage Response and Genomic Instability,Growth Factor Receptor Signaling and MAPK Pathway,0.0,0.08333333333333333,0.024999999999999998,0,3,6,False
Cluster_3,20251216_204928,20251216_220144,DNA Damage Response and Genomic Instability,Transcriptional Regulation and Developmental Progenitor State,0.0,0.09090909090909091,0.02727272727272727,0,3,8,False
Cluster_3,20251216_204928,20251216_220144,DNA Damage Response and Genomic Instability,Cytoskeletal Remodeling and Cell Migration,0.0,0.1,0.03,0,3,10,False
Cluster_3,20251216_204928,20251216_220144,DNA Damage Response and Genomic Instability,Synaptic Plasticity and Neuron-Astrocyte Communication,0.0,0.1,0.03,0,3,9,False
Cluster_3,20251216_204928,20251216_220144,DNA Damage Response and Genomic Instability,Extracellular Matrix Remodeling and Invasion,0.0,0.1,0.03,0,3,8,False
Cluster_3,20251216_204928,20251216_220144,DNA Damage Response and Genomic Instability,Metabolic Flexibility and Tumor Microenvironment Adaptation,0.0,0.09090909090909091,0.02727272727272727,0,3,10,False
Cluster_3,20251216_204928,20251216_220144,Signaling Pathway Integration and Growth Promotion,Cell Adhesion and Junction Organization,0.0,0.1,0.03,0,13,10,False
Cluster_3,20251216_204928,20251216_220144,Signaling Pathway Integration and Growth Promotion,Neuronal Ion Channel and Glutamate Homeostasis,0.0,0.09090909090909091,0.02727272727272727,0,13,9,False
Cluster_3,20251216_204928,20251216_220144,Signaling Pathway Integration and Growth Promotion,Axon Guidance and Neuronal Differentiation,0.0,0.1,0.03,0,13,11,False
Cluster_3,20251216_204928,20251216_220144,Signaling Pathway Integration and Growth Promotion,Kinase Signaling Cascade and Proliferation,0.11764705882352941,0.2222222222222222,0.14901960784313725,2,13,6,False
Cluster_3,20251216_204928,20251216_220144,Signaling Pathway Integration and Growth Promotion,Phosphatase Signaling and Feedback Control,0.2,0.2222222222222222,0.20666666666666667,4,13,11,False
Cluster_3,20251216_204928,20251216_220144,Signaling Pathway Integration and Growth Promotion,Growth Factor Receptor Signaling and MAPK Pathway,0.11764705882352941,0.4444444444444444,0.21568627450980393,2,13,6,False
Cluster_3,20251216_204928,20251216_220144,Signaling Pathway Integration and Growth Promotion,Transcriptional Regulation and Developmental Progenitor State,0.0,0.09090909090909091,0.02727272727272727,0,13,8,False
Cluster_3,20251216_204928,20251216_220144,Signaling Pathway Integration and Growth Promotion,Cytoskeletal Remodeling and Cell Migration,0.0,0.1,0.03,0,13,10,False
Cluster_3,20251216_204928,20251216_220144,Signaling Pathway Integration and Growth Promotion,Synaptic Plasticity and Neuron-Astrocyte Communication,0.0,0.1,0.03,0,13,9,False
Cluster_3,20251216_204928,20251216_220144,Signaling Pathway Integration and Growth Promotion,Extracellular Matrix Remodeling and Invasion,0.0,0.1,0.03,0,13,8,False
Cluster_3,20251216_204928,20251216_220144,Signaling Pathway Integration and Growth Promotion,Metabolic Flexibility and Tumor Microenvironment Adaptation,0.0,0.09090909090909091,0.02727272727272727,0,13,10,False
Cluster_5,20251216_210008,20251216_221233,Astrocyte Identity and Maturation,Astrocyte Identity and Reactive Gliosis,0.2727272727272727,0.5,0.3409090909090909,3,8,6,True
Cluster_5,20251216_210008,20251216_221233,Astrocyte Identity and Maturation,Lipid Metabolism and Apolipoprotein Homeostasis,0.0,0.125,0.0375,0,8,5,False
Cluster_5,20251216_210008,20251216_221233,Astrocyte Identity and Maturation,Glutamate Homeostasis and Ion Regulation,0.0,0.125,0.0375,0,8,7,False
Cluster_5,20251216_210008,20251216_221233,Astrocyte Identity and Maturation,Neurotrophic Signaling and Neuronal Support,0.0,0.125,0.0375,0,8,4,False
Cluster_5,20251216_210008,20251216_221233,Astrocyte Identity and Maturation,Cell Adhesion and Polarity Protein Organization,0.0,0.1111111111111111,0.03333333333333333,0,8,5,False
Cluster_5,20251216_210008,20251216_221233,Astrocyte Identity and Maturation,Cytoskeletal Dynamics and Astrocyte Process Morphology,0.0,0.25,0.075,0,8,9,False
Cluster_5,20251216_210008,20251216_221233,Astrocyte Identity and Maturation,Transcriptional Control of Cell Fate and Proliferation,0.36363636363636365,0.1,0.28454545454545455,4,8,7,False
Cluster_5,20251216_210008,20251216_221233,Astrocyte Identity and Maturation,Metabolic Reprogramming and Bioenergetic Adaptation,0.0,0.125,0.0375,0,8,5,False
Cluster_5,20251216_210008,20251216_221233,Astrocyte Identity and Maturation,Extracellular Matrix Remodeling and Tissue Interactions,0.0,0.1111111111111111,0.03333333333333333,0,8,5,False
Cluster_5,20251216_210008,20251216_221233,Astrocyte Identity and Maturation,Inflammatory Response Activation and Immune Signaling,0.0,0.1111111111111111,0.03333333333333333,0,8,4,False
Cluster_5,20251216_210008,20251216_221233,Astrocyte Identity and Maturation,Vesicular Trafficking and Membrane Dynamics,0.0,0.125,0.0375,0,8,4,False
Cluster_5,20251216_210008,20251216_221233,Astrocyte Identity and Maturation,Synaptic Plasticity and Synapse-Associated Processes,0.0,0.125,0.0375,0,8,3,False
Cluster_5,20251216_210008,20251216_221233,Metabolic Reprogramming and Lipid Homeostasis,Astrocyte Identity and Reactive Gliosis,0.0,0.1111111111111111,0.03333333333333333,0,8,6,False
Cluster_5,20251216_210008,20251216_221233,Metabolic Reprogramming and Lipid Homeostasis,Lipid Metabolism and Apolipoprotein Homeostasis,0.4444444444444444,0.42857142857142855,0.4396825396825396,4,8,5,True
Cluster_5,20251216_210008,20251216_221233,Metabolic Reprogramming and Lipid Homeostasis,Glutamate Homeostasis and Ion Regulation,0.0,0.25,0.075,0,8,7,False
Cluster_5,20251216_210008,20251216_221233,Metabolic Reprogramming and Lipid Homeostasis,Neurotrophic Signaling and Neuronal Support,0.0,0.1111111111111111,0.03333333333333333,0,8,4,False
Cluster_5,20251216_210008,20251216_221233,Metabolic Reprogramming and Lipid Homeostasis,Cell Adhesion and Polarity Protein Organization,0.0,0.1,0.03,0,8,5,False
Cluster_5,20251216_210008,20251216_221233,Metabolic Reprogramming and Lipid Homeostasis,Cytoskeletal Dynamics and Astrocyte Process Morphology,0.0,0.1,0.03,0,8,9,False
Cluster_5,20251216_210008,20251216_221233,Metabolic Reprogramming and Lipid Homeostasis,Transcriptional Control of Cell Fate and Proliferation,0.0,0.09090909090909091,0.02727272727272727,0,8,7,False
Cluster_5,20251216_210008,20251216_221233,Metabolic Reprogramming and Lipid Homeostasis,Metabolic Reprogramming and Bioenergetic Adaptation,0.3,0.42857142857142855,0.3385714285714285,3,8,5,True
Cluster_5,20251216_210008,20251216_221233,Metabolic Reprogramming and Lipid Homeostasis,Extracellular Matrix Remodeling and Tissue Interactions,0.0,0.1,0.03,0,8,5,False
Cluster_5,20251216_210008,20251216_221233,Metabolic Reprogramming and Lipid Homeostasis,Inflammatory Response Activation and Immune Signaling,0.0,0.1,0.03,0,8,4,False
Cluster_5,20251216_210008,20251216_221233,Metabolic Reprogramming and Lipid Homeostasis,Vesicular Trafficking and Membrane Dynamics,0.0,0.1111111111111111,0.03333333333333333,0,8,4,False
Cluster_5,20251216_210008,20251216_221233,Metabolic Reprogramming and Lipid Homeostasis,Synaptic Plasticity and Synapse-Associated Processes,0.0,0.1111111111111111,0.03333333333333333,0,8,3,False
Cluster_5,20251216_210008,20251216_221233,NTRK2 Receptor Tyrosine Kinase Signaling,Astrocyte Identity and Reactive Gliosis,0.0,0.0,0.0,0,2,6,False
Cluster_5,20251216_210008,20251216_221233,NTRK2 Receptor Tyrosine Kinase Signaling,Lipid Metabolism and Apolipoprotein Homeostasis,0.0,0.0,0.0,0,2,5,False
Cluster_5,20251216_210008,20251216_221233,NTRK2 Receptor Tyrosine Kinase Signaling,Glutamate Homeostasis and Ion Regulation,0.0,0.0,0.0,0,2,7,False
Cluster_5,20251216_210008,20251216_221233,NTRK2 Receptor Tyrosine Kinase Signaling,Neurotrophic Signaling and Neuronal Support,0.5,0.1111111111111111,0.3833333333333333,2,2,4,True
Cluster_5,20251216_210008,20251216_221233,NTRK2 Receptor Tyrosine Kinase Signaling,Cell Adhesion and Polarity Protein Organization,0.0,0.0,0.0,0,2,5,False
Cluster_5,20251216_210008,20251216_221233,NTRK2 Receptor Tyrosine Kinase Signaling,Cytoskeletal Dynamics and Astrocyte Process Morphology,0.0,0.0,0.0,0,2,9,False
Cluster_5,20251216_210008,20251216_221233,NTRK2 Receptor Tyrosine Kinase Signaling,Transcriptional Control of Cell Fate and Proliferation,0.0,0.0,0.0,0,2,7,False
Cluster_5,20251216_210008,20251216_221233,NTRK2 Receptor Tyrosine Kinase Signaling,Metabolic Reprogramming and Bioenergetic Adaptation,0.0,0.0,0.0,0,2,5,False
Cluster_5,20251216_210008,20251216_221233,NTRK2 Receptor Tyrosine Kinase Signaling,Extracellular Matrix Remodeling and Tissue Interactions,0.0,0.0,0.0,0,2,5,False
Cluster_5,20251216_210008,20251216_221233,NTRK2 Receptor Tyrosine Kinase Signaling,Inflammatory Response Activation and Immune Signaling,0.0,0.1,0.03,0,2,4,False
Cluster_5,20251216_210008,20251216_221233,NTRK2 Receptor Tyrosine Kinase Signaling,Vesicular Trafficking and Membrane Dynamics,0.0,0.0,0.0,0,2,4,False
Cluster_5,20251216_210008,20251216_221233,NTRK2 Receptor Tyrosine Kinase Signaling,Synaptic Plasticity and Synapse-Associated Processes,0.0,0.0,0.0,0,2,3,False
Cluster_5,20251216_210008,20251216_221233,Cytoskeletal Organization and Focal Adhesion,Astrocyte Identity and Reactive Gliosis,0.0,0.1111111111111111,0.03333333333333333,0,5,6,False
Cluster_5,20251216_210008,20251216_221233,Cytoskeletal Organization and Focal Adhesion,Lipid Metabolism and Apolipoprotein Homeostasis,0.0,0.1111111111111111,0.03333333333333333,0,5,5,False
Cluster_5,20251216_210008,20251216_221233,Cytoskeletal Organization and Focal Adhesion,Glutamate Homeostasis and Ion Regulation,0.0,0.1111111111111111,0.03333333333333333,0,5,7,False
Cluster_5,20251216_210008,20251216_221233,Cytoskeletal Organization and Focal Adhesion,Neurotrophic Signaling and Neuronal Support,0.0,0.1111111111111111,0.03333333333333333,0,5,4,False
Cluster_5,20251216_210008,20251216_221233,Cytoskeletal Organization and Focal Adhesion,Cell Adhesion and Polarity Protein Organization,0.1111111111111111,0.375,0.19027777777777777,1,5,5,False
Cluster_5,20251216_210008,20251216_221233,Cytoskeletal Organization and Focal Adhesion,Cytoskeletal Dynamics and Astrocyte Process Morphology,0.07692307692307693,0.2222222222222222,0.12051282051282051,1,5,9,False
Cluster_5,20251216_210008,20251216_221233,Cytoskeletal Organization and Focal Adhesion,Transcriptional Control of Cell Fate and Proliferation,0.0,0.09090909090909091,0.02727272727272727,0,5,7,False
Cluster_5,20251216_210008,20251216_221233,Cytoskeletal Organization and Focal Adhesion,Metabolic Reprogramming and Bioenergetic Adaptation,0.0,0.1111111111111111,0.03333333333333333,0,5,5,False
Cluster_5,20251216_210008,20251216_221233,Cytoskeletal Organization and Focal Adhesion,Extracellular Matrix Remodeling and Tissue Interactions,0.0,0.1,0.03,0,5,5,False
Cluster_5,20251216_210008,20251216_221233,Cytoskeletal Organization and Focal Adhesion,Inflammatory Response Activation and Immune Signaling,0.0,0.1,0.03,0,5,4,False
Cluster_5,20251216_210008,20251216_221233,Cytoskeletal Organization and Focal Adhesion,Vesicular Trafficking and Membrane Dynamics,0.0,0.1111111111111111,0.03333333333333333,0,5,4,False
Cluster_5,20251216_210008,20251216_221233,Cytoskeletal Organization and Focal Adhesion,Synaptic Plasticity and Synapse-Associated Processes,0.0,0.1111111111111111,0.03333333333333333,0,5,3,False
Cluster_5,20251216_210008,20251216_221233,Cell-Cell Adhesion and Polarity,Astrocyte Identity and Reactive Gliosis,0.0,0.125,0.0375,0,4,6,False
